Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Drafted..tm.rnd.yr.,BMI,Player_Type,Position_Type,Position,target
2016,689,22.0,2,1.8542,95.2543977,4.45,87.63,10.0,312.42,7.04,4.21,632,27.70587572,1,0,11,0
2016,1068,20.0,161,1.8796,104.7798375,4.72,85.09,12.0,299.72,6.97,4.24,655,29.65834056,1,0,14,0
2016,1158,22.0,13,1.8288,91.17206637,4.58,83.82,11.0,309.88,7.18,4.15,624,27.26022097,0,1,1,0
2016,1154,22.0,179,1.9558,145.6031508,5.28,64.77,20.0,261.62,7.96,4.71,679,38.06465425,1,4,9,0
2016,688,23.0,89,1.8288,111.1301307,4.89,72.39,19.0,279.4,6.99,4.11,686,33.22763253,0,3,8,0
2016,581,23.0,106,1.9558,137.8920805,4.95,72.39,28.0,279.4,7.47,4.54,718,36.04876914,1,4,9,0
2016,261,22.0,2,1.778,89.35769689,4.49,83.82,10.0,294.64,6.71,4.21,715,28.26626677,0,1,1,0
2016,761,23.0,44,1.8288,89.81128926,4.45,91.44,15.0,327.66,6.94,4.34,727,26.853352,1,0,15,0
2016,1129,22.0,97,1.9304,149.2318897,5.19,73.66,17.0,279.4,8.03,4.59,723,40.0467264,0,2,3,0
2016,295,23.0,19,1.8288,94.80080533,4.46,105.41,23.0,342.9,7.22,4.26,763,28.34520489,1,0,11,0
2016,819,23.0,113,1.905,96.16158244,4.57,88.9,18.0,320.04,6.8,4.13,749,26.49791127,1,0,15,0
2016,1004,21.0,75,1.8542,135.6241186,5.03,87.63,28.0,299.72,7.44,4.59,740,39.44788972,0,2,3,0
2016,303,22.0,15,1.8796,94.34721296,4.69,82.55,12.0,299.72,7.26,4.33,777,26.70534561,0,1,5,0
2016,1025,23.0,114,1.778,87.99691978,4.48,104.14,20.0,312.42,7.0,4.35,770,27.83581601,1,0,15,0
2016,95,22.0,26,1.8542,109.7693535,4.69,87.63,30.0,299.72,7.05,4.51,782,31.92772345,0,3,8,0
2016,193,23.0,26,1.8796,94.80080533,4.45,90.17,12.0,309.88,6.96,4.46,825,26.8337367,1,0,15,0
2016,310,21.0,113,1.8542,105.2334298,4.47,90.17,17.0,337.82,7.12,4.2,802,30.60839604,0,3,8,0
2016,655,22.0,106,1.8288,96.16158244,4.53,92.71,19.0,309.88,7.1,4.4,812,28.75207386,0,1,1,0
2016,572,21.0,56,1.9558,134.7169339,5.11,63.5,20.0,281.94,7.38,4.63,834,35.2186988,0,2,3,0
2016,1120,21.0,68,1.9558,147.8711126,5.57,60.96,25.0,241.3,8.04,4.9,863,38.65756164,1,4,9,0
2016,341,23.0,153,1.7272,92.53284348,4.49,87.63,24.0,294.64,7.03,4.2,852,31.01777557,1,0,11,0
2016,1008,23.0,84,1.9304,113.8516849,4.82,88.9,23.0,292.1,6.97,4.25,840,30.55236574,0,2,2,0
2016,469,22.0,144,1.9812,145.1495584,5.26,73.66,23.0,287.02,8.26,5.0,887,36.97933358,1,4,9,0
2016,1136,22.0,178,1.778,94.34721296,4.47,85.09,14.0,304.8,6.83,4.28,884,29.84458624,1,0,11,0
2016,505,21.0,68,1.8288,86.63614267,4.61,93.98,16.0,312.42,6.86,4.0,896,25.90399107,0,1,13,0
2016,1113,23.0,145,1.8288,107.9549841,4.81,78.74,22.0,284.48,7.19,4.5,943,32.2782716,0,3,8,0
2016,559,22.0,68,1.9812,138.3456729,5.23,59.69,23.0,254.0,8.19,4.89,921,35.24592732,1,4,9,0
2016,549,23.0,136,1.8542,140.1600423,4.93,87.63,29.0,276.86,7.9,4.7,915,40.76721714,0,2,3,0
2016,983,22.0,78,1.8542,91.17206637,4.46,95.25,21.0,320.04,6.64,3.97,906,26.51848105,0,1,1,0
2016,944,23.0,3,1.8796,128.8202331,5.15,76.2,32.0,287.02,7.95,4.53,987,36.46306805,0,2,2,0
2016,635,22.0,142,1.9304,141.5208194,5.32,73.66,30.0,251.46,7.62,4.64,968,37.97744267,1,4,7,0
2016,431,22.0,87,1.9304,137.4384881,5.17,63.5,19.0,259.08,7.85,4.89,991,36.88193951,1,4,9,0
2016,4,22.0,84,1.8288,93.44002822,4.56,77.47,20.0,292.1,7.22,4.31,998,27.93833592,1,0,15,0
2016,867,23.0,113,1.9812,116.5732391,4.76,77.47,17.0,281.94,7.05,4.2,1017,29.69902728,1,0,14,0
2016,872,22.0,35,1.8796,113.8516849,4.8,88.9,25.0,307.34,7.21,4.35,1077,32.22616225,0,2,2,0
2016,364,22.0,114,1.8542,106.594207,4.7,95.25,21.0,307.34,7.07,4.36,1099,31.00419426,0,3,8,0
2016,964,22.0,105,1.8034,85.72895793,4.47,91.44,18.0,309.88,6.88,4.09,1091,26.3598791,0,1,1,0
2016,291,22.0,110,1.8542,108.4085764,4.6,97.79,30.0,312.42,7.12,4.12,1103,31.53192523,1,0,4,0
2016,492,21.0,84,1.9812,139.70645,5.0,76.2,25.0,261.62,7.63,4.57,1110,35.59260857,1,4,9,0
2016,362,22.0,2,1.905,112.0373154,4.54,93.98,22.0,330.2,7.2,4.38,1114,30.87256643,1,0,11,0
2016,88,21.0,118,1.9304,142.4280042,5.32,66.04,25.0,243.84,7.84,4.75,1113,38.22088781,0,2,3,0
2016,988,23.0,7,1.9304,142.4280042,5.45,59.69,22.0,228.6,7.94,5.02,1139,38.22088781,1,4,7,0
2016,742,22.0,141,1.8288,92.07925111,4.53,93.98,11.0,304.8,7.08,4.19,1137,27.53146695,0,1,1,0
2016,798,22.0,145,1.905,135.6241186,5.03,71.12,32.0,274.32,7.78,4.71,1161,37.3720541,0,2,3,0
2016,625,23.0,144,1.8796,91.62565874,4.5,104.14,14.0,332.74,6.84,4.08,1147,25.9349991,1,0,15,0
2016,1030,23.0,16,1.8034,110.2229459,4.86,81.28,16.0,284.48,7.33,4.54,1175,33.89127313,0,3,6,0
2017,468,22.0,145,1.8542,107.5013917,4.52,92.71,24.0,337.82,7.01,4.37,0,31.26805974,0,3,8,0
2017,385,22.0,119,1.9558,136.077711,5.27,76.2,21.0,289.56,8.39,5.09,23,35.57444323,1,4,7,0
2017,1149,23.0,167,2.0066,141.0672271,5.47,71.12,23.0,281.94,7.71,4.72,30,35.03519296,1,4,9,0
2017,162,21.0,173,1.778,88.45051215,4.45,82.55,15.0,292.1,6.76,4.08,6,27.9792996,0,1,5,0
2017,984,21.0,117,1.9304,137.4384881,5.15,77.47,26.0,266.7,8.16,4.81,58,36.88193951,1,4,7,0
2017,394,22.0,68,1.8288,105.2334298,4.58,87.63,18.0,309.88,6.89,4.21,49,31.46453366,0,3,8,0
2017,1043,21.0,161,1.8796,113.3980925,4.59,83.82,24.0,309.88,7.48,4.62,40,32.09777117,0,3,8,0
2017,148,21.0,183,1.8542,99.33672903,4.54,86.36,15.0,317.5,7.03,4.32,64,28.8932704,1,0,11,0
2017,226,21.0,170,1.8288,94.34721296,4.54,86.36,16.0,309.88,6.85,4.07,111,28.2095819,0,1,5,0
2017,868,22.0,131,1.9304,144.695966,5.35,81.28,28.0,279.4,7.71,4.56,93,38.82950068,1,4,7,0
2017,1174,21.0,34,1.8796,91.17206637,4.45,92.71,15.0,337.82,6.79,4.01,125,25.80660802,1,0,15,0
2017,1089,22.0,68,1.8034,87.08973504,4.47,81.28,16.0,302.26,6.9,4.32,121,26.77828988,0,1,1,0
2017,372,22.0,145,1.9304,142.4280042,5.11,66.04,26.0,269.24,7.3,4.78,132,38.22088781,1,4,7,0
2017,280,21.0,151,1.9558,120.6555704,4.76,91.44,18.0,312.42,7.03,4.38,173,31.542673,0,2,2,0
2017,1054,22.0,179,1.9558,144.695966,5.18,77.47,23.0,276.86,7.73,4.58,170,37.8274913,1,4,9,0
2017,258,20.0,113,1.8034,88.90410452,4.31,93.98,18.0,302.26,7.09,4.33,165,27.33617092,1,0,15,0
2017,222,20.0,142,1.8034,91.62565874,4.48,95.25,10.0,307.34,6.57,4.22,162,28.17299248,1,0,11,0
2017,13,22.0,9,1.9812,126.0986789,4.79,82.55,24.0,307.34,7.09,4.38,195,32.12579605,1,0,14,0
2017,610,22.0,67,1.905,140.1600423,5.36,68.58,21.0,259.08,8.13,4.73,211,38.62195558,1,4,7,0
2017,176,21.0,10,1.8796,118.3876086,4.67,83.82,35.0,289.56,7.46,4.19,237,33.5100731,0,2,2,0
2017,619,21.0,64,1.9304,115.6660544,4.53,99.06,24.0,317.5,6.85,4.28,228,31.03925603,0,2,2,0
2017,955,23.0,83,1.905,136.9848957,5.13,69.85,20.0,266.7,7.55,4.5,244,37.74702454,0,2,3,0
2017,629,20.0,147,1.905,94.34721296,4.4,77.47,10.0,307.34,7.05,4.19,241,25.99795068,1,0,15,0
2017,728,22.0,23,1.905,138.3456729,4.97,81.28,26.0,294.64,7.55,4.75,275,38.12199499,0,2,2,0
2017,165,22.0,37,1.905,139.2528576,5.14,68.58,21.0,266.7,7.66,4.62,290,38.37197528,0,2,3,0
2017,322,20.0,81,1.9304,111.583723,4.64,95.25,21.0,337.82,6.97,4.34,264,29.94375287,1,0,14,0
2017,198,21.0,28,1.8288,91.62565874,4.43,87.63,16.0,335.28,6.81,4.14,304,27.39584396,0,1,1,0
2017,1041,22.0,83,1.9812,125.6450865,4.92,83.82,25.0,294.64,7.17,4.39,300,32.01023563,0,2,2,0
2017,1162,21.0,73,1.8034,89.35769689,4.54,85.09,19.0,309.88,6.72,4.13,332,27.47564118,0,1,13,0
2017,965,22.0,104,1.7272,82.10021897,4.51,81.28,11.0,294.64,6.77,4.0,319,27.52067343,1,0,15,0
2017,481,21.0,44,1.7018,78.47148001,4.42,91.44,11.0,312.42,6.64,4.15,370,27.09535248,1,0,15,0
2017,179,22.0,73,1.8034,90.26488163,4.46,91.44,13.0,332.74,7.18,4.35,357,27.7545817,1,0,15,0
2017,560,22.0,7,1.905,127.0058636,4.84,82.55,29.0,287.02,7.55,4.56,416,34.9972413,0,2,3,0
2017,685,23.0,108,1.9304,98.88313666,4.5,90.17,18.0,304.8,7.0,4.15,400,26.53552084,1,0,15,0
2017,7,22.0,154,1.7526,94.34721296,4.56,95.25,16.0,322.58,6.82,4.2,462,30.71591526,1,0,11,0
2017,759,21.0,68,1.8796,88.90410452,4.52,100.33,11.0,342.9,7.19,4.26,472,25.1646526,1,0,15,0
2017,1126,23.0,182,1.905,111.583723,4.67,85.09,21.0,299.72,6.92,4.3,444,30.74757628,0,3,8,0
2017,845,21.0,10,1.9304,137.8920805,4.87,73.66,22.0,274.32,7.62,4.89,441,37.00366209,0,2,3,0
2017,1167,22.0,167,1.905,106.1406146,4.67,88.9,15.0,317.5,7.03,4.29,486,29.24769451,0,3,8,0
2017,710,23.0,13,1.9558,139.2528576,5.24,66.04,23.0,243.84,7.71,4.84,514,36.40451357,1,4,0,0
2017,1047,22.0,112,1.9304,122.0163475,4.7,80.01,15.0,302.26,7.27,4.35,527,32.74337204,0,2,2,0
2017,71,21.0,110,1.8542,107.9549841,4.65,77.47,23.0,294.64,7.23,4.34,538,31.39999249,0,3,6,0
2017,901,20.0,37,1.8542,95.70799007,4.54,81.28,14.0,299.72,6.86,4.02,522,27.83780846,0,1,1,0
2017,1166,23.0,163,2.032,160.1181066,5.58,59.69,22.0,233.68,8.31,5.21,536,38.7786815,1,4,7,0
2017,506,22.0,86,1.778,90.718474,4.28,95.25,13.0,314.96,7.06,4.22,568,28.69671754,0,1,1,0
2017,1045,22.0,168,2.0066,131.0881949,4.83,76.2,23.0,325.12,7.46,4.62,580,32.55681918,0,2,2,0
2017,558,23.0,83,1.905,92.53284348,4.47,90.17,10.0,335.28,6.7,4.09,595,25.49799009,1,0,15,0
2017,288,22.0,58,1.9304,138.3456729,5.24,71.12,26.0,256.54,7.52,4.68,606,37.12538466,1,4,7,0
2017,434,23.0,180,1.9304,140.1600423,5.0,69.85,34.0,281.94,7.55,4.62,605,37.61227495,1,4,7,0
2017,973,22.0,164,1.9558,141.0672271,5.27,66.04,15.0,271.78,7.84,4.6,609,36.87883948,1,4,9,0
2017,1046,22.0,159,1.8542,134.2633415,5.24,68.58,22.0,266.7,7.53,4.57,617,39.0520915,0,2,3,0
2017,972,21.0,170,1.778,104.7798375,4.93,81.28,19.0,289.56,7.27,4.34,619,33.14470876,1,0,4,0
2017,587,21.0,158,1.8542,92.98643585,4.61,93.98,14.0,302.26,6.72,4.18,614,27.04621202,0,1,5,0
2017,450,22.0,134,1.905,108.4085764,4.62,95.25,22.0,320.04,6.99,4.33,612,29.87264525,1,0,14,0
2017,479,24.0,164,1.905,146.5103355,5.34,64.77,35.0,259.08,7.83,4.93,647,40.37181764,1,4,7,0
2017,242,23.0,26,1.8542,90.26488163,4.4,74.93,13.0,307.34,7.0,4.32,635,26.25461557,0,1,1,0
2017,480,21.0,170,1.8542,87.99691978,4.61,90.17,14.0,322.58,6.94,4.34,657,25.59495186,1,0,15,0
2017,907,21.0,113,1.8796,108.8621688,4.61,83.82,23.0,307.34,7.15,4.39,628,30.81386032,0,3,6,0
2017,1128,23.0,115,1.905,137.8920805,5.07,72.39,26.0,274.32,7.58,4.72,652,37.99700484,0,2,3,0
2017,189,22.0,89,1.905,114.7588696,4.82,81.28,21.0,276.86,7.47,4.42,621,31.62250732,0,2,2,0
2017,101,22.0,83,1.8796,110.6765383,4.75,87.63,27.0,302.26,6.98,4.13,678,31.32742466,0,3,6,0
2017,503,22.0,59,1.905,143.3351889,5.38,71.12,19.0,254.0,7.64,4.62,674,39.49688661,0,2,3,0
2017,884,22.0,113,1.905,137.4384881,5.32,59.69,22.0,251.46,7.94,4.71,670,37.87201469,1,4,0,0
2017,298,22.0,81,1.905,138.7992652,5.03,73.66,26.0,238.76,8.13,4.9,690,38.24698513,1,4,7,0
2017,284,21.0,40,1.778,95.2543977,4.49,77.47,22.0,294.64,7.27,4.53,663,30.13155341,1,0,11,0
2017,941,22.0,138,1.8542,85.72895793,4.44,74.93,8.0,317.5,6.98,4.28,689,24.93528815,1,0,15,0
2017,477,22.0,110,1.905,117.0268315,4.72,80.01,25.0,325.12,7.26,4.4,701,32.24745805,0,2,2,0
2017,359,22.0,184,1.9304,112.4909078,4.61,88.9,30.0,312.42,6.94,4.4,720,30.18719802,0,2,2,0
2017,77,23.0,158,1.9812,136.9848957,5.15,78.74,24.0,274.32,7.98,4.94,721,34.89924606,1,4,9,0
2017,775,20.0,164,1.8542,91.62565874,4.56,110.49,14.0,327.66,6.85,4.2,748,26.65041379,0,1,5,0
2017,21,21.0,81,1.905,114.7588696,4.88,77.47,22.0,297.18,7.25,4.47,760,31.62250732,0,2,2,0
2017,25,22.0,37,1.905,109.3157612,4.63,77.47,16.0,294.64,6.88,4.25,752,30.12262555,0,3,8,0
2017,91,22.0,184,1.905,119.7483857,4.79,82.55,14.0,289.56,7.25,4.43,788,32.99739894,0,2,2,0
2017,1135,22.0,26,1.8288,97.52235955,4.6,74.93,21.0,304.8,7.17,4.28,786,29.15894283,1,0,11,0
2017,426,22.0,87,1.905,106.1406146,4.42,91.44,19.0,317.5,6.92,4.23,768,29.24769451,1,0,14,0
2017,12,23.0,119,1.9812,137.8920805,5.23,74.93,23.0,243.84,8.02,4.94,797,35.1303669,1,4,9,0
2017,510,21.0,68,1.8288,97.06876718,4.56,80.01,18.0,304.8,6.96,4.13,804,29.02331984,0,1,13,0
2017,186,22.0,19,1.8796,91.62565874,4.53,88.9,11.0,302.26,6.74,4.13,815,25.9349991,1,0,15,0
2017,409,22.0,72,1.778,97.06876718,4.53,91.44,15.0,304.8,7.26,4.56,820,30.70548776,1,0,11,0
2017,400,24.0,176,1.905,112.4909078,4.75,74.93,26.0,294.64,7.02,4.46,819,30.99755658,0,3,8,0
2017,326,21.0,37,1.9812,155.5821829,5.44,52.07,19.0,246.38,7.87,4.78,849,39.63722318,1,4,9,0
2017,405,22.0,161,1.905,138.3456729,4.99,72.39,28.0,281.94,7.69,4.39,843,38.12199499,0,2,3,0
2017,994,22.0,174,1.8034,91.62565874,4.55,78.74,12.0,294.64,6.87,4.21,859,28.17299248,0,1,13,0
2017,440,21.0,113,1.8288,88.45051215,4.44,93.98,11.0,327.66,6.68,4.18,829,26.44648303,0,1,1,0
2017,410,22.0,173,1.8542,141.9744118,5.13,80.01,33.0,266.7,7.65,4.66,891,41.2949481,0,2,3,0
2017,1006,21.0,178,1.8034,86.63614267,4.5,81.28,8.0,299.72,6.83,4.2,888,26.63881962,1,0,15,0
2017,914,21.0,178,1.8796,94.80080533,4.59,85.09,16.0,304.8,6.97,4.26,879,26.8337367,0,1,1,0
2017,1039,22.0,182,1.9304,114.3052772,4.69,93.98,21.0,325.12,6.79,4.13,900,30.67408831,0,3,8,0
2017,145,23.0,164,1.905,97.52235955,4.48,87.63,15.0,297.18,6.64,4.34,932,26.87288171,0,1,1,0
2017,1091,22.0,73,1.7272,82.10021897,4.63,83.82,13.0,297.18,6.74,4.01,992,27.52067343,1,0,15,0
2017,1014,21.0,142,1.905,123.830717,4.69,88.9,30.0,320.04,6.95,4.28,969,34.12231027,0,2,2,0
2017,582,23.0,164,1.8034,95.2543977,4.41,88.9,14.0,317.5,7.19,4.19,983,29.28875456,1,0,11,0
2017,894,22.0,164,1.8542,110.2229459,4.67,72.39,24.0,284.48,6.91,4.33,996,32.05965619,0,3,8,0
2017,266,22.0,1,1.8542,144.695966,5.04,72.39,25.0,274.32,7.73,4.65,995,42.08654455,0,2,3,0
2017,997,21.0,20,1.8288,87.99691978,4.38,97.79,17.0,335.28,6.87,4.14,1015,26.31086004,0,1,1,0
2017,1058,22.0,28,1.8288,92.53284348,4.6,82.55,17.0,297.18,7.11,4.36,1021,27.66708994,0,1,13,0
2017,423,21.0,68,1.9812,140.6136347,5.15,68.58,26.0,271.78,7.89,4.81,1007,35.8237294,1,4,0,0
2017,765,20.0,84,1.9812,133.8097492,4.85,72.39,23.0,284.48,7.69,4.53,1005,34.09032314,0,2,3,0
2017,344,21.0,83,1.8542,97.97595192,4.47,85.09,17.0,292.1,6.96,4.27,1018,28.49747217,0,1,5,0
2017,208,21.0,118,1.8542,94.80080533,4.42,91.44,19.0,320.04,7.01,4.0,1085,27.57394298,1,0,15,0
2017,1032,25.0,163,1.8542,150.1390745,5.45,62.23,28.0,231.14,7.83,5.0,1105,43.66973745,0,2,3,0
2017,873,22.0,2,1.9812,113.8516849,4.51,76.2,22.0,307.34,6.85,4.16,1073,29.00566478,1,0,14,0
2017,245,22.0,146,1.9304,139.2528576,5.16,67.31,26.0,269.24,7.55,4.73,1141,37.36882981,1,4,7,0
2017,1056,22.0,180,1.8034,92.07925111,4.5,85.09,13.0,335.28,6.57,4.21,1118,28.31246274,1,0,15,0
2017,624,22.0,144,1.905,109.7693535,4.74,74.93,25.0,304.8,7.2,4.44,1143,30.24761569,0,2,2,0
2017,195,23.0,183,1.9304,141.5208194,5.54,67.31,19.0,246.38,7.6,4.47,1168,37.97744267,1,4,0,0
2017,975,21.0,114,1.8034,105.6870222,4.65,83.82,30.0,294.64,7.26,4.37,1159,32.49657053,1,0,11,0
2017,932,21.0,46,1.905,99.33672903,4.44,104.14,19.0,345.44,6.82,4.28,1170,27.3728423,1,0,15,0
2017,597,22.0,2,1.905,129.7274178,5.0,76.2,21.0,274.32,7.49,4.5,1146,35.74718218,0,2,3,0
2018,221,21.0,151,1.778,91.17206637,4.47,90.17,20.0,292.1,7.09,4.45,8,28.84020112,1,0,15,0
2018,194,21.0,41,1.7526,92.98643585,4.55,86.36,19.0,309.88,6.79,4.07,26,30.27289725,1,0,11,0
2018,795,21.0,83,1.9304,139.2528576,5.23,59.69,23.0,264.16,7.77,4.78,20,37.36882981,1,4,0,0
2018,167,23.0,2,1.8288,85.72895793,4.43,78.74,15.0,279.4,6.88,4.41,41,25.63274509,1,0,15,0
2018,338,23.0,138,1.8288,142.4280042,5.16,66.04,35.0,254.0,7.77,4.79,52,42.58561883,0,2,3,0
2018,779,21.0,114,1.9558,116.1196467,4.67,78.74,17.0,287.02,7.34,4.38,84,30.35685822,1,0,14,0
2018,879,21.0,114,2.032,156.4893677,5.85,49.53,14.0,208.28,7.87,5.38,81,37.89984453,1,4,9,0
2018,504,23.0,101,1.9558,98.88313666,4.56,87.63,16.0,314.96,7.2,4.4,99,25.85076208,1,0,15,0
2018,466,23.0,171,1.9812,136.9848957,5.38,66.04,19.0,269.24,7.41,4.71,114,34.89924606,1,4,9,0
2018,687,23.0,161,1.8542,107.0477993,4.6,91.44,23.0,297.18,7.38,4.48,94,31.136127,0,3,6,0
2018,60,23.0,2,1.8288,83.91458845,4.36,80.01,13.0,302.26,6.93,4.4,91,25.09025313,0,1,1,0
2018,1048,21.0,175,1.8288,81.6466266,4.5,83.82,17.0,299.72,7.03,4.28,144,24.41213818,0,1,1,0
2018,471,22.0,142,1.9304,139.2528576,5.21,81.28,42.0,261.62,7.28,4.5,138,37.36882981,0,2,3,0
2018,1157,23.0,170,1.9304,142.4280042,5.24,73.66,30.0,289.56,7.45,4.84,152,38.22088781,1,4,7,0
2018,1013,23.0,61,1.8288,90.26488163,4.56,102.87,17.0,309.88,7.0,4.28,150,26.98897499,0,1,12,0
2018,267,20.0,78,1.8288,95.2543977,4.42,100.33,15.0,335.28,6.95,4.07,159,28.48082788,1,0,15,0
2018,911,23.0,147,1.8542,87.54332741,4.61,76.2,8.0,302.26,7.16,4.33,174,25.46301912,0,1,1,0
2018,51,22.0,169,1.9304,134.2633415,5.03,71.12,31.0,256.54,7.51,4.48,247,36.02988151,0,2,2,0
2018,331,23.0,57,1.8288,90.718474,4.43,82.55,22.0,312.42,6.96,4.4,246,27.12459798,0,1,1,0
2018,862,22.0,44,1.8034,102.965468,4.52,97.79,29.0,325.12,7.09,4.25,269,31.65974897,1,0,11,0
2018,86,22.0,98,1.9304,138.7992652,5.15,71.12,19.0,269.24,7.87,4.5,267,37.24710723,1,4,7,0
2018,445,22.0,80,1.8542,112.4909078,4.59,91.44,26.0,314.96,6.9,4.36,285,32.7193199,0,3,6,0
2018,283,21.0,142,1.9558,110.6765383,4.75,81.28,15.0,304.8,7.0,4.4,320,28.93388049,1,0,14,0
2018,813,21.0,29,1.8542,92.98643585,4.51,91.44,10.0,309.88,6.95,4.37,311,27.04621202,1,0,15,0
2018,185,22.0,15,1.8796,89.35769689,4.55,93.98,9.0,307.34,6.89,4.23,335,25.29304368,1,0,15,0
2018,241,20.0,150,1.9558,134.2633415,5.05,86.36,26.0,284.48,7.83,4.63,303,35.10011732,1,4,9,0
2018,739,22.0,15,1.9304,116.1196467,4.65,100.33,20.0,314.96,6.88,4.15,299,31.1609786,0,3,6,0
2018,971,22.0,5,1.9558,138.3456729,5.32,68.58,28.0,256.54,7.92,4.86,374,36.16735061,1,4,7,0
2018,951,22.0,116,1.8034,103.8726527,4.54,86.36,17.0,299.72,6.9,4.16,355,31.93868949,1,0,11,0
2018,251,22.0,128,1.905,98.88313666,4.54,90.17,18.0,314.96,6.57,4.11,348,27.24785215,1,0,15,0
2018,123,21.0,106,1.9304,122.0163475,4.65,91.44,24.0,307.34,7.37,4.41,345,32.74337204,0,2,2,0
2018,621,23.0,59,1.8542,106.1406146,4.82,83.82,18.0,297.18,6.8,4.27,359,30.87226152,0,3,6,0
2018,1117,22.0,116,1.9558,140.1600423,5.23,76.2,17.0,266.7,7.89,4.77,410,36.64167652,1,4,9,0
2018,522,22.0,19,1.905,130.1810102,4.89,90.17,28.0,287.02,7.32,4.37,470,35.87217233,0,2,2,0
2018,627,21.0,59,1.8542,87.08973504,4.56,96.52,18.0,312.42,6.86,4.03,431,25.33108638,0,1,1,0
2018,878,22.0,167,1.905,105.6870222,4.59,100.33,18.0,332.74,6.82,4.15,440,29.12270437,0,3,8,0
2018,500,21.0,75,1.8034,87.08973504,4.38,88.9,14.0,322.58,6.71,3.98,421,26.77828988,0,1,1,0
2018,615,21.0,88,1.9558,120.2019781,4.74,68.58,16.0,281.94,7.5,4.75,509,31.42409152,1,0,14,0
2018,652,21.0,142,1.8542,92.53284348,4.4,92.71,16.0,325.12,6.65,4.15,491,26.91427927,0,1,12,0
2018,673,21.0,153,1.778,82.10021897,4.43,87.63,14.0,287.02,6.93,4.15,496,25.97052937,1,0,15,0
2018,355,21.0,26,1.8796,91.62565874,4.43,85.09,11.0,292.1,6.71,4.37,541,25.9349991,1,0,15,0
2018,1050,21.0,37,1.9304,131.9953797,4.98,88.9,30.0,302.26,7.12,4.48,549,35.42126864,0,2,3,0
2018,363,21.0,40,1.8542,143.7887813,5.38,68.58,25.0,243.84,8.15,5.02,585,41.82267907,0,2,3,0
2018,662,21.0,147,1.9558,142.4280042,5.15,74.93,26.0,266.7,7.94,4.68,599,37.23458391,0,2,3,0
2018,386,23.0,26,1.8542,101.1510985,4.61,81.28,21.0,302.26,6.64,4.07,581,29.42100136,0,3,8,0
2018,651,22.0,106,1.8796,140.1600423,5.09,73.66,24.0,264.16,7.82,4.74,607,39.67284516,0,2,3,0
2018,650,22.0,110,1.8288,90.26488163,4.52,97.79,13.0,309.88,6.81,4.07,611,26.98897499,1,0,11,0
2018,399,23.0,153,1.905,102.5118756,4.59,97.79,18.0,330.2,6.56,4.03,610,28.24777333,1,0,15,0
2018,981,22.0,161,1.9304,140.6136347,5.09,85.09,25.0,281.94,7.5,4.69,608,37.73399752,1,4,0,0
2018,620,22.0,144,1.9558,140.1600423,4.96,60.96,27.0,259.08,7.65,4.44,613,36.64167652,1,4,9,0
2018,529,21.0,76,1.9304,144.695966,5.58,59.69,17.0,248.92,7.86,4.95,618,38.82950068,1,4,7,0
2018,146,22.0,84,1.8542,135.1705263,5.34,67.31,27.0,251.46,7.81,4.71,615,39.31595698,1,4,0,0
2018,664,22.0,5,1.8542,103.4190604,4.46,85.09,15.0,309.88,6.91,4.35,640,30.08066507,1,0,11,0
2018,395,22.0,111,1.9558,114.7588696,4.81,78.74,18.0,279.4,7.17,4.23,639,30.00111379,1,0,14,0
2018,822,22.0,118,1.9558,112.0373154,4.54,105.41,22.0,327.66,6.76,4.1,625,29.28962492,1,0,14,0
2018,149,22.0,119,2.0066,134.7169339,4.82,74.93,22.0,271.78,7.14,4.5,667,33.45804601,1,4,9,0
2018,236,22.0,3,1.9558,141.0672271,5.2,63.5,32.0,261.62,7.6,4.83,695,36.87883948,1,4,7,0
2018,825,21.0,20,1.8034,86.63614267,4.53,90.17,20.0,322.58,6.7,4.13,660,26.63881962,0,1,1,0
2018,1111,22.0,21,1.905,115.212462,4.8,96.52,18.0,304.8,7.13,4.23,685,31.74749746,1,0,14,0
2018,14,23.0,159,1.9812,118.8412009,4.6,97.79,18.0,325.12,7.53,4.48,696,30.27682937,0,2,2,0
2018,223,21.0,5,1.8796,110.6765383,4.75,81.28,28.0,289.56,7.03,4.25,732,31.32742466,0,3,6,0
2018,957,22.0,40,1.9558,116.1196467,4.94,83.82,18.0,279.4,7.15,4.43,738,30.35685822,1,0,14,0
2018,770,21.0,155,1.9812,119.7483857,4.58,85.09,22.0,314.96,7.2,4.41,742,30.5079502,0,2,2,0
2018,1141,22.0,68,1.9304,141.0672271,5.39,73.66,25.0,246.38,8.04,4.92,764,37.8557201,1,4,0,0
2018,96,22.0,106,1.9304,141.0672271,4.99,67.31,35.0,256.54,7.28,4.53,776,37.8557201,0,2,3,0
2018,1148,22.0,154,1.8796,148.324705,5.15,60.96,37.0,264.16,7.59,4.7,769,41.98388469,1,4,7,0
2018,768,23.0,115,1.9304,97.97595192,4.62,86.36,13.0,307.34,7.07,4.25,860,26.29207569,1,0,15,0
2018,94,22.0,173,1.8542,108.8621688,4.72,82.55,19.0,292.1,7.2,4.4,858,31.66385797,0,3,6,0
2018,703,22.0,161,2.0574,140.1600423,4.95,80.01,24.0,307.34,7.34,4.49,828,33.11210183,1,4,9,0
